  0.11943357E+02  0.16356817E+02
  0.11962307E+02  0.16366570E+02
  0.11981257E+02  0.16392725E+02
  0.12000208E+02  0.16436963E+02
  0.12019158E+02  0.16500272E+02
  0.12038108E+02  0.16582826E+02
  0.12057058E+02  0.16683869E+02
  0.12076008E+02  0.16801631E+02
  0.12094958E+02  0.16933269E+02
  0.12113995E+02  0.16873541E+02
  0.12133032E+02  0.16814703E+02
  0.12152069E+02  0.16756886E+02
  0.12171106E+02  0.16700250E+02
  0.12190143E+02  0.16645012E+02
  0.12209180E+02  0.16591457E+02
  0.12228218E+02  0.16539948E+02
  0.12247255E+02  0.16490898E+02
  0.12266292E+02  0.16444730E+02
  0.12285329E+02  0.16401773E+02
  0.12304366E+02  0.16362076E+02
  0.12323403E+02  0.16324973E+02
  0.12342440E+02  0.16288048E+02
  0.12361477E+02  0.16245141E+02
  0.12380514E+02  0.16187765E+02
  0.12399551E+02  0.16116105E+02
  0.12418588E+02  0.16037816E+02
  0.12437625E+02  0.15958317E+02
  0.12456662E+02  0.15880149E+02
  0.12475699E+02  0.15804421E+02
  0.12494737E+02  0.15731542E+02
  0.12513774E+02  0.15661535E+02
  0.12532811E+02  0.15594189E+02
  0.12551848E+02  0.15529164E+02
  0.12570885E+02  0.15466047E+02
  0.12589922E+02  0.15404404E+02
  0.12608959E+02  0.15343813E+02
  0.12627996E+02  0.15283890E+02
  0.12647033E+02  0.15224297E+02
  0.12666070E+02  0.15164760E+02
  0.12685107E+02  0.15105076E+02
  0.12704144E+02  0.15045122E+02
  0.12723181E+02  0.14984865E+02
  0.12742218E+02  0.14924372E+02
  0.12761256E+02  0.14863819E+02
  0.12780293E+02  0.14803486E+02
  0.12799330E+02  0.14743765E+02
  0.12818367E+02  0.14685145E+02
  0.12837404E+02  0.14628201E+02
  0.12856441E+02  0.14573584E+02
  0.12875478E+02  0.14521996E+02
  0.12894515E+02  0.14474172E+02
  0.12913552E+02  0.14430851E+02
  0.12932589E+02  0.14392747E+02
  0.12951626E+02  0.14360517E+02
  0.12970663E+02  0.14334718E+02
  0.12989700E+02  0.14315779E+02
  0.13008737E+02  0.14303962E+02
  0.13027775E+02  0.14299340E+02
  0.13046812E+02  0.14301783E+02
  
  0.00000000E+00  0.18392784E+02
  0.19037071E-01  0.18367814E+02
  0.38074143E-01  0.18342563E+02
  0.57111214E-01  0.18317681E+02
  0.76148286E-01  0.18293835E+02
  0.95185357E-01  0.18271682E+02
  0.11422243E+00  0.18251838E+02
  0.13325950E+00  0.18234848E+02
  0.15229657E+00  0.18221159E+02
  0.17133364E+00  0.18211091E+02
  0.19037071E+00  0.18204822E+02
  0.20940779E+00  0.18202365E+02
  0.22844486E+00  0.18203563E+02
  0.24748193E+00  0.18208094E+02
  0.26651900E+00  0.18215479E+02
  0.28555607E+00  0.18225118E+02
  0.30459314E+00  0.18236343E+02
  0.32363021E+00  0.18248491E+02
  0.34266728E+00  0.18260992E+02
  0.36170436E+00  0.18273436E+02
  0.38074143E+00  0.18285613E+02
  0.39977850E+00  0.18297503E+02
  0.41881557E+00  0.18309229E+02
  0.43785264E+00  0.18321002E+02
  0.45688971E+00  0.18333060E+02
  0.47592678E+00  0.18345631E+02
  0.49496386E+00  0.18336581E+02
  0.51400093E+00  0.18330116E+02
  0.53303800E+00  0.18326729E+02
  0.55207507E+00  0.18326804E+02
  0.57111214E+00  0.18330605E+02
  0.59014921E+00  0.18338253E+02
  0.60918628E+00  0.18349670E+02
  0.62822336E+00  0.18364373E+02
  0.64726043E+00  0.18380085E+02
  0.66629750E+00  0.18368455E+02
  0.68533457E+00  0.18260583E+02
  0.70437164E+00  0.18131854E+02
  0.72340871E+00  0.18002923E+02
  0.74244578E+00  0.17877777E+02
  0.76148286E+00  0.17758424E+02
  0.78051993E+00  0.17646161E+02
  0.79955700E+00  0.17541764E+02
  0.81859407E+00  0.17445527E+02
  0.83763114E+00  0.17357276E+02
  0.85666821E+00  0.17276412E+02
  0.87570528E+00  0.17201967E+02
  0.89474235E+00  0.17132681E+02
