  0.30959575E+01 -0.10690184E+02
  0.31107641E+01 -0.10587143E+02
  0.31255707E+01 -0.10483514E+02
  0.31403773E+01 -0.10379322E+02
  0.31551840E+01 -0.10274597E+02
  0.31699906E+01 -0.10169367E+02
  0.31847972E+01 -0.10063666E+02
  0.31996038E+01 -0.99575285E+01
  0.32144104E+01 -0.98509906E+01
  0.32292170E+01 -0.97440911E+01
  0.32440236E+01 -0.96368701E+01
  0.32588302E+01 -0.95293693E+01
  0.32736368E+01 -0.94216318E+01
  0.32884435E+01 -0.93137021E+01
  0.33032501E+01 -0.92056256E+01
  0.33180567E+01 -0.90974489E+01
  0.33328633E+01 -0.89892197E+01
  0.33476699E+01 -0.88809867E+01
  0.33624765E+01 -0.87727994E+01
  0.33772831E+01 -0.86647089E+01
  0.33920897E+01 -0.86880433E+01
  0.34068963E+01 -0.87471166E+01
  0.34217030E+01 -0.88048951E+01
  0.34365096E+01 -0.88613711E+01
  0.34513162E+01 -0.89165372E+01
  0.34661228E+01 -0.89703862E+01
  0.34809294E+01 -0.90229111E+01
  0.34957360E+01 -0.90741053E+01
  0.35105426E+01 -0.91239623E+01
  0.35253492E+01 -0.91724759E+01
  0.35401558E+01 -0.92196402E+01
  0.35549625E+01 -0.92654496E+01
  0.35697691E+01 -0.93098986E+01
  0.35845757E+01 -0.93529821E+01
  0.35993823E+01 -0.93946951E+01
  0.36141889E+01 -0.94350330E+01
  0.36289955E+01 -0.94739914E+01
  0.36438021E+01 -0.95115660E+01
  0.36586087E+01 -0.95477530E+01
  0.36734153E+01 -0.95825485E+01
  0.36882219E+01 -0.96159490E+01
  0.37030286E+01 -0.96479511E+01
  0.37178352E+01 -0.96785519E+01
  0.37326418E+01 -0.97077482E+01
  0.37474484E+01 -0.97355373E+01
  0.37622550E+01 -0.97619167E+01
  0.37770616E+01 -0.97868838E+01
  0.37918682E+01 -0.98104364E+01
  0.38066748E+01 -0.98325723E+01
  0.38214814E+01 -0.98532895E+01
  0.38362881E+01 -0.98725861E+01
  0.38510947E+01 -0.98904604E+01
